"date_sk","full_date","year_num","quarter_num","month_num","month_name","day_num","day_name","day_of_week_num","is_weekend","year_month_label"
20210813,"2021-08-13",2021,3,8,Aug,13,Friday,5,0,"2021-Aug"
20210814,"2021-08-14",2021,3,8,Aug,14,Saturday,6,1,"2021-Aug"
20210815,"2021-08-15",2021,3,8,Aug,15,Sunday,7,1,"2021-Aug"
20210816,"2021-08-16",2021,3,8,Aug,16,Monday,1,0,"2021-Aug"
20210817,"2021-08-17",2021,3,8,Aug,17,Tuesday,2,0,"2021-Aug"
20210818,"2021-08-18",2021,3,8,Aug,18,Wednesday,3,0,"2021-Aug"
20210819,"2021-08-19",2021,3,8,Aug,19,Thursday,4,0,"2021-Aug"
20210820,"2021-08-20",2021,3,8,Aug,20,Friday,5,0,"2021-Aug"
20210821,"2021-08-21",2021,3,8,Aug,21,Saturday,6,1,"2021-Aug"
20210822,"2021-08-22",2021,3,8,Aug,22,Sunday,7,1,"2021-Aug"
20210823,"2021-08-23",2021,3,8,Aug,23,Monday,1,0,"2021-Aug"
20210824,"2021-08-24",2021,3,8,Aug,24,Tuesday,2,0,"2021-Aug"
20210825,"2021-08-25",2021,3,8,Aug,25,Wednesday,3,0,"2021-Aug"
20210826,"2021-08-26",2021,3,8,Aug,26,Thursday,4,0,"2021-Aug"
20210827,"2021-08-27",2021,3,8,Aug,27,Friday,5,0,"2021-Aug"
20210828,"2021-08-28",2021,3,8,Aug,28,Saturday,6,1,"2021-Aug"
20210829,"2021-08-29",2021,3,8,Aug,29,Sunday,7,1,"2021-Aug"
20210830,"2021-08-30",2021,3,8,Aug,30,Monday,1,0,"2021-Aug"
20210831,"2021-08-31",2021,3,8,Aug,31,Tuesday,2,0,"2021-Aug"
20210901,"2021-09-01",2021,3,9,Sep,1,Wednesday,3,0,"2021-Sep"
20210902,"2021-09-02",2021,3,9,Sep,2,Thursday,4,0,"2021-Sep"
20210903,"2021-09-03",2021,3,9,Sep,3,Friday,5,0,"2021-Sep"
20210904,"2021-09-04",2021,3,9,Sep,4,Saturday,6,1,"2021-Sep"
20210905,"2021-09-05",2021,3,9,Sep,5,Sunday,7,1,"2021-Sep"
20210906,"2021-09-06",2021,3,9,Sep,6,Monday,1,0,"2021-Sep"
20210907,"2021-09-07",2021,3,9,Sep,7,Tuesday,2,0,"2021-Sep"
20210908,"2021-09-08",2021,3,9,Sep,8,Wednesday,3,0,"2021-Sep"
20210909,"2021-09-09",2021,3,9,Sep,9,Thursday,4,0,"2021-Sep"
20210910,"2021-09-10",2021,3,9,Sep,10,Friday,5,0,"2021-Sep"
20210911,"2021-09-11",2021,3,9,Sep,11,Saturday,6,1,"2021-Sep"
20210912,"2021-09-12",2021,3,9,Sep,12,Sunday,7,1,"2021-Sep"
20210913,"2021-09-13",2021,3,9,Sep,13,Monday,1,0,"2021-Sep"
20210914,"2021-09-14",2021,3,9,Sep,14,Tuesday,2,0,"2021-Sep"
20210915,"2021-09-15",2021,3,9,Sep,15,Wednesday,3,0,"2021-Sep"
20210916,"2021-09-16",2021,3,9,Sep,16,Thursday,4,0,"2021-Sep"
20210917,"2021-09-17",2021,3,9,Sep,17,Friday,5,0,"2021-Sep"
20210918,"2021-09-18",2021,3,9,Sep,18,Saturday,6,1,"2021-Sep"
20210919,"2021-09-19",2021,3,9,Sep,19,Sunday,7,1,"2021-Sep"
20210920,"2021-09-20",2021,3,9,Sep,20,Monday,1,0,"2021-Sep"
20210921,"2021-09-21",2021,3,9,Sep,21,Tuesday,2,0,"2021-Sep"
20210922,"2021-09-22",2021,3,9,Sep,22,Wednesday,3,0,"2021-Sep"
20210923,"2021-09-23",2021,3,9,Sep,23,Thursday,4,0,"2021-Sep"
20210924,"2021-09-24",2021,3,9,Sep,24,Friday,5,0,"2021-Sep"
20210925,"2021-09-25",2021,3,9,Sep,25,Saturday,6,1,"2021-Sep"
20210926,"2021-09-26",2021,3,9,Sep,26,Sunday,7,1,"2021-Sep"
20210927,"2021-09-27",2021,3,9,Sep,27,Monday,1,0,"2021-Sep"
20210928,"2021-09-28",2021,3,9,Sep,28,Tuesday,2,0,"2021-Sep"
20210929,"2021-09-29",2021,3,9,Sep,29,Wednesday,3,0,"2021-Sep"
20210930,"2021-09-30",2021,3,9,Sep,30,Thursday,4,0,"2021-Sep"
20211001,"2021-10-01",2021,4,10,Oct,1,Friday,5,0,"2021-Oct"
20211002,"2021-10-02",2021,4,10,Oct,2,Saturday,6,1,"2021-Oct"
20211003,"2021-10-03",2021,4,10,Oct,3,Sunday,7,1,"2021-Oct"
20211004,"2021-10-04",2021,4,10,Oct,4,Monday,1,0,"2021-Oct"
20211005,"2021-10-05",2021,4,10,Oct,5,Tuesday,2,0,"2021-Oct"
20211006,"2021-10-06",2021,4,10,Oct,6,Wednesday,3,0,"2021-Oct"
20211007,"2021-10-07",2021,4,10,Oct,7,Thursday,4,0,"2021-Oct"
20211008,"2021-10-08",2021,4,10,Oct,8,Friday,5,0,"2021-Oct"
20211009,"2021-10-09",2021,4,10,Oct,9,Saturday,6,1,"2021-Oct"
20211010,"2021-10-10",2021,4,10,Oct,10,Sunday,7,1,"2021-Oct"
20211011,"2021-10-11",2021,4,10,Oct,11,Monday,1,0,"2021-Oct"
20211012,"2021-10-12",2021,4,10,Oct,12,Tuesday,2,0,"2021-Oct"
20211013,"2021-10-13",2021,4,10,Oct,13,Wednesday,3,0,"2021-Oct"
20211014,"2021-10-14",2021,4,10,Oct,14,Thursday,4,0,"2021-Oct"
20211015,"2021-10-15",2021,4,10,Oct,15,Friday,5,0,"2021-Oct"
20211016,"2021-10-16",2021,4,10,Oct,16,Saturday,6,1,"2021-Oct"
20211017,"2021-10-17",2021,4,10,Oct,17,Sunday,7,1,"2021-Oct"
20211018,"2021-10-18",2021,4,10,Oct,18,Monday,1,0,"2021-Oct"
20211019,"2021-10-19",2021,4,10,Oct,19,Tuesday,2,0,"2021-Oct"
20211020,"2021-10-20",2021,4,10,Oct,20,Wednesday,3,0,"2021-Oct"
20211021,"2021-10-21",2021,4,10,Oct,21,Thursday,4,0,"2021-Oct"
20211022,"2021-10-22",2021,4,10,Oct,22,Friday,5,0,"2021-Oct"
20211023,"2021-10-23",2021,4,10,Oct,23,Saturday,6,1,"2021-Oct"
20211024,"2021-10-24",2021,4,10,Oct,24,Sunday,7,1,"2021-Oct"
20211025,"2021-10-25",2021,4,10,Oct,25,Monday,1,0,"2021-Oct"
20211026,"2021-10-26",2021,4,10,Oct,26,Tuesday,2,0,"2021-Oct"
20211027,"2021-10-27",2021,4,10,Oct,27,Wednesday,3,0,"2021-Oct"
20211028,"2021-10-28",2021,4,10,Oct,28,Thursday,4,0,"2021-Oct"
20211029,"2021-10-29",2021,4,10,Oct,29,Friday,5,0,"2021-Oct"
20211030,"2021-10-30",2021,4,10,Oct,30,Saturday,6,1,"2021-Oct"
20211031,"2021-10-31",2021,4,10,Oct,31,Sunday,7,1,"2021-Oct"
20211101,"2021-11-01",2021,4,11,Nov,1,Monday,1,0,"2021-Nov"
20211102,"2021-11-02",2021,4,11,Nov,2,Tuesday,2,0,"2021-Nov"
20211103,"2021-11-03",2021,4,11,Nov,3,Wednesday,3,0,"2021-Nov"
20211104,"2021-11-04",2021,4,11,Nov,4,Thursday,4,0,"2021-Nov"
20211105,"2021-11-05",2021,4,11,Nov,5,Friday,5,0,"2021-Nov"
20211106,"2021-11-06",2021,4,11,Nov,6,Saturday,6,1,"2021-Nov"
20211107,"2021-11-07",2021,4,11,Nov,7,Sunday,7,1,"2021-Nov"
20211108,"2021-11-08",2021,4,11,Nov,8,Monday,1,0,"2021-Nov"
20211109,"2021-11-09",2021,4,11,Nov,9,Tuesday,2,0,"2021-Nov"
20211110,"2021-11-10",2021,4,11,Nov,10,Wednesday,3,0,"2021-Nov"
20211111,"2021-11-11",2021,4,11,Nov,11,Thursday,4,0,"2021-Nov"
20211112,"2021-11-12",2021,4,11,Nov,12,Friday,5,0,"2021-Nov"
20211113,"2021-11-13",2021,4,11,Nov,13,Saturday,6,1,"2021-Nov"
20211114,"2021-11-14",2021,4,11,Nov,14,Sunday,7,1,"2021-Nov"
20211115,"2021-11-15",2021,4,11,Nov,15,Monday,1,0,"2021-Nov"
20211116,"2021-11-16",2021,4,11,Nov,16,Tuesday,2,0,"2021-Nov"
20211117,"2021-11-17",2021,4,11,Nov,17,Wednesday,3,0,"2021-Nov"
20211118,"2021-11-18",2021,4,11,Nov,18,Thursday,4,0,"2021-Nov"
20211119,"2021-11-19",2021,4,11,Nov,19,Friday,5,0,"2021-Nov"
20211120,"2021-11-20",2021,4,11,Nov,20,Saturday,6,1,"2021-Nov"
20211121,"2021-11-21",2021,4,11,Nov,21,Sunday,7,1,"2021-Nov"
20211122,"2021-11-22",2021,4,11,Nov,22,Monday,1,0,"2021-Nov"
20211123,"2021-11-23",2021,4,11,Nov,23,Tuesday,2,0,"2021-Nov"
20211124,"2021-11-24",2021,4,11,Nov,24,Wednesday,3,0,"2021-Nov"
20211125,"2021-11-25",2021,4,11,Nov,25,Thursday,4,0,"2021-Nov"
20211126,"2021-11-26",2021,4,11,Nov,26,Friday,5,0,"2021-Nov"
20211127,"2021-11-27",2021,4,11,Nov,27,Saturday,6,1,"2021-Nov"
20211128,"2021-11-28",2021,4,11,Nov,28,Sunday,7,1,"2021-Nov"
20211129,"2021-11-29",2021,4,11,Nov,29,Monday,1,0,"2021-Nov"
20211130,"2021-11-30",2021,4,11,Nov,30,Tuesday,2,0,"2021-Nov"
20211201,"2021-12-01",2021,4,12,Dec,1,Wednesday,3,0,"2021-Dec"
20211202,"2021-12-02",2021,4,12,Dec,2,Thursday,4,0,"2021-Dec"
20211203,"2021-12-03",2021,4,12,Dec,3,Friday,5,0,"2021-Dec"
20211204,"2021-12-04",2021,4,12,Dec,4,Saturday,6,1,"2021-Dec"
20211205,"2021-12-05",2021,4,12,Dec,5,Sunday,7,1,"2021-Dec"
20211206,"2021-12-06",2021,4,12,Dec,6,Monday,1,0,"2021-Dec"
20211207,"2021-12-07",2021,4,12,Dec,7,Tuesday,2,0,"2021-Dec"
20211208,"2021-12-08",2021,4,12,Dec,8,Wednesday,3,0,"2021-Dec"
20211209,"2021-12-09",2021,4,12,Dec,9,Thursday,4,0,"2021-Dec"
20211210,"2021-12-10",2021,4,12,Dec,10,Friday,5,0,"2021-Dec"
20211211,"2021-12-11",2021,4,12,Dec,11,Saturday,6,1,"2021-Dec"
20211212,"2021-12-12",2021,4,12,Dec,12,Sunday,7,1,"2021-Dec"
20211213,"2021-12-13",2021,4,12,Dec,13,Monday,1,0,"2021-Dec"
20211214,"2021-12-14",2021,4,12,Dec,14,Tuesday,2,0,"2021-Dec"
20211215,"2021-12-15",2021,4,12,Dec,15,Wednesday,3,0,"2021-Dec"
20211216,"2021-12-16",2021,4,12,Dec,16,Thursday,4,0,"2021-Dec"
20211217,"2021-12-17",2021,4,12,Dec,17,Friday,5,0,"2021-Dec"
20211218,"2021-12-18",2021,4,12,Dec,18,Saturday,6,1,"2021-Dec"
20211219,"2021-12-19",2021,4,12,Dec,19,Sunday,7,1,"2021-Dec"
20211220,"2021-12-20",2021,4,12,Dec,20,Monday,1,0,"2021-Dec"
20211221,"2021-12-21",2021,4,12,Dec,21,Tuesday,2,0,"2021-Dec"
20211222,"2021-12-22",2021,4,12,Dec,22,Wednesday,3,0,"2021-Dec"
20211223,"2021-12-23",2021,4,12,Dec,23,Thursday,4,0,"2021-Dec"
20211224,"2021-12-24",2021,4,12,Dec,24,Friday,5,0,"2021-Dec"
20211225,"2021-12-25",2021,4,12,Dec,25,Saturday,6,1,"2021-Dec"
20211226,"2021-12-26",2021,4,12,Dec,26,Sunday,7,1,"2021-Dec"
20211227,"2021-12-27",2021,4,12,Dec,27,Monday,1,0,"2021-Dec"
20211228,"2021-12-28",2021,4,12,Dec,28,Tuesday,2,0,"2021-Dec"
20211229,"2021-12-29",2021,4,12,Dec,29,Wednesday,3,0,"2021-Dec"
20211230,"2021-12-30",2021,4,12,Dec,30,Thursday,4,0,"2021-Dec"
20211231,"2021-12-31",2021,4,12,Dec,31,Friday,5,0,"2021-Dec"
20220101,"2022-01-01",2022,1,1,Jan,1,Saturday,6,1,"2022-Jan"
20220102,"2022-01-02",2022,1,1,Jan,2,Sunday,7,1,"2022-Jan"
20220103,"2022-01-03",2022,1,1,Jan,3,Monday,1,0,"2022-Jan"
20220104,"2022-01-04",2022,1,1,Jan,4,Tuesday,2,0,"2022-Jan"
20220105,"2022-01-05",2022,1,1,Jan,5,Wednesday,3,0,"2022-Jan"
20220106,"2022-01-06",2022,1,1,Jan,6,Thursday,4,0,"2022-Jan"
20220107,"2022-01-07",2022,1,1,Jan,7,Friday,5,0,"2022-Jan"
20220108,"2022-01-08",2022,1,1,Jan,8,Saturday,6,1,"2022-Jan"
20220109,"2022-01-09",2022,1,1,Jan,9,Sunday,7,1,"2022-Jan"
20220110,"2022-01-10",2022,1,1,Jan,10,Monday,1,0,"2022-Jan"
20220111,"2022-01-11",2022,1,1,Jan,11,Tuesday,2,0,"2022-Jan"
20220112,"2022-01-12",2022,1,1,Jan,12,Wednesday,3,0,"2022-Jan"
20220113,"2022-01-13",2022,1,1,Jan,13,Thursday,4,0,"2022-Jan"
20220114,"2022-01-14",2022,1,1,Jan,14,Friday,5,0,"2022-Jan"
20220115,"2022-01-15",2022,1,1,Jan,15,Saturday,6,1,"2022-Jan"
20220116,"2022-01-16",2022,1,1,Jan,16,Sunday,7,1,"2022-Jan"
20220117,"2022-01-17",2022,1,1,Jan,17,Monday,1,0,"2022-Jan"
20220118,"2022-01-18",2022,1,1,Jan,18,Tuesday,2,0,"2022-Jan"
20220119,"2022-01-19",2022,1,1,Jan,19,Wednesday,3,0,"2022-Jan"
20220120,"2022-01-20",2022,1,1,Jan,20,Thursday,4,0,"2022-Jan"
20220121,"2022-01-21",2022,1,1,Jan,21,Friday,5,0,"2022-Jan"
20220122,"2022-01-22",2022,1,1,Jan,22,Saturday,6,1,"2022-Jan"
20220123,"2022-01-23",2022,1,1,Jan,23,Sunday,7,1,"2022-Jan"
20220124,"2022-01-24",2022,1,1,Jan,24,Monday,1,0,"2022-Jan"
20220125,"2022-01-25",2022,1,1,Jan,25,Tuesday,2,0,"2022-Jan"
20220126,"2022-01-26",2022,1,1,Jan,26,Wednesday,3,0,"2022-Jan"
20220127,"2022-01-27",2022,1,1,Jan,27,Thursday,4,0,"2022-Jan"
20220128,"2022-01-28",2022,1,1,Jan,28,Friday,5,0,"2022-Jan"
20220129,"2022-01-29",2022,1,1,Jan,29,Saturday,6,1,"2022-Jan"
20220130,"2022-01-30",2022,1,1,Jan,30,Sunday,7,1,"2022-Jan"
20220131,"2022-01-31",2022,1,1,Jan,31,Monday,1,0,"2022-Jan"
20220201,"2022-02-01",2022,1,2,Feb,1,Tuesday,2,0,"2022-Feb"
20220202,"2022-02-02",2022,1,2,Feb,2,Wednesday,3,0,"2022-Feb"
20220203,"2022-02-03",2022,1,2,Feb,3,Thursday,4,0,"2022-Feb"
20220204,"2022-02-04",2022,1,2,Feb,4,Friday,5,0,"2022-Feb"
20220205,"2022-02-05",2022,1,2,Feb,5,Saturday,6,1,"2022-Feb"
20220206,"2022-02-06",2022,1,2,Feb,6,Sunday,7,1,"2022-Feb"
20220207,"2022-02-07",2022,1,2,Feb,7,Monday,1,0,"2022-Feb"
20220208,"2022-02-08",2022,1,2,Feb,8,Tuesday,2,0,"2022-Feb"
20220209,"2022-02-09",2022,1,2,Feb,9,Wednesday,3,0,"2022-Feb"
20220210,"2022-02-10",2022,1,2,Feb,10,Thursday,4,0,"2022-Feb"
20220211,"2022-02-11",2022,1,2,Feb,11,Friday,5,0,"2022-Feb"
20220212,"2022-02-12",2022,1,2,Feb,12,Saturday,6,1,"2022-Feb"
20220213,"2022-02-13",2022,1,2,Feb,13,Sunday,7,1,"2022-Feb"
20220214,"2022-02-14",2022,1,2,Feb,14,Monday,1,0,"2022-Feb"
20220215,"2022-02-15",2022,1,2,Feb,15,Tuesday,2,0,"2022-Feb"
20220216,"2022-02-16",2022,1,2,Feb,16,Wednesday,3,0,"2022-Feb"
20220217,"2022-02-17",2022,1,2,Feb,17,Thursday,4,0,"2022-Feb"
20220218,"2022-02-18",2022,1,2,Feb,18,Friday,5,0,"2022-Feb"
20220219,"2022-02-19",2022,1,2,Feb,19,Saturday,6,1,"2022-Feb"
20220220,"2022-02-20",2022,1,2,Feb,20,Sunday,7,1,"2022-Feb"
20220221,"2022-02-21",2022,1,2,Feb,21,Monday,1,0,"2022-Feb"
20220222,"2022-02-22",2022,1,2,Feb,22,Tuesday,2,0,"2022-Feb"
20220223,"2022-02-23",2022,1,2,Feb,23,Wednesday,3,0,"2022-Feb"
20220224,"2022-02-24",2022,1,2,Feb,24,Thursday,4,0,"2022-Feb"
20220225,"2022-02-25",2022,1,2,Feb,25,Friday,5,0,"2022-Feb"
20220226,"2022-02-26",2022,1,2,Feb,26,Saturday,6,1,"2022-Feb"
20220227,"2022-02-27",2022,1,2,Feb,27,Sunday,7,1,"2022-Feb"
20220228,"2022-02-28",2022,1,2,Feb,28,Monday,1,0,"2022-Feb"
20220301,"2022-03-01",2022,1,3,Mar,1,Tuesday,2,0,"2022-Mar"
20220302,"2022-03-02",2022,1,3,Mar,2,Wednesday,3,0,"2022-Mar"
20220303,"2022-03-03",2022,1,3,Mar,3,Thursday,4,0,"2022-Mar"
20220304,"2022-03-04",2022,1,3,Mar,4,Friday,5,0,"2022-Mar"
20220305,"2022-03-05",2022,1,3,Mar,5,Saturday,6,1,"2022-Mar"
20220306,"2022-03-06",2022,1,3,Mar,6,Sunday,7,1,"2022-Mar"
20220307,"2022-03-07",2022,1,3,Mar,7,Monday,1,0,"2022-Mar"
20220308,"2022-03-08",2022,1,3,Mar,8,Tuesday,2,0,"2022-Mar"
20220309,"2022-03-09",2022,1,3,Mar,9,Wednesday,3,0,"2022-Mar"
20220310,"2022-03-10",2022,1,3,Mar,10,Thursday,4,0,"2022-Mar"
20220311,"2022-03-11",2022,1,3,Mar,11,Friday,5,0,"2022-Mar"
20220312,"2022-03-12",2022,1,3,Mar,12,Saturday,6,1,"2022-Mar"
20220313,"2022-03-13",2022,1,3,Mar,13,Sunday,7,1,"2022-Mar"
20220314,"2022-03-14",2022,1,3,Mar,14,Monday,1,0,"2022-Mar"
20220315,"2022-03-15",2022,1,3,Mar,15,Tuesday,2,0,"2022-Mar"
20220316,"2022-03-16",2022,1,3,Mar,16,Wednesday,3,0,"2022-Mar"
20220317,"2022-03-17",2022,1,3,Mar,17,Thursday,4,0,"2022-Mar"
20220318,"2022-03-18",2022,1,3,Mar,18,Friday,5,0,"2022-Mar"
20220319,"2022-03-19",2022,1,3,Mar,19,Saturday,6,1,"2022-Mar"
20220320,"2022-03-20",2022,1,3,Mar,20,Sunday,7,1,"2022-Mar"
20220321,"2022-03-21",2022,1,3,Mar,21,Monday,1,0,"2022-Mar"
20220322,"2022-03-22",2022,1,3,Mar,22,Tuesday,2,0,"2022-Mar"
20220323,"2022-03-23",2022,1,3,Mar,23,Wednesday,3,0,"2022-Mar"
20220324,"2022-03-24",2022,1,3,Mar,24,Thursday,4,0,"2022-Mar"
20220325,"2022-03-25",2022,1,3,Mar,25,Friday,5,0,"2022-Mar"
20220326,"2022-03-26",2022,1,3,Mar,26,Saturday,6,1,"2022-Mar"
20220327,"2022-03-27",2022,1,3,Mar,27,Sunday,7,1,"2022-Mar"
20220328,"2022-03-28",2022,1,3,Mar,28,Monday,1,0,"2022-Mar"
20220329,"2022-03-29",2022,1,3,Mar,29,Tuesday,2,0,"2022-Mar"
20220330,"2022-03-30",2022,1,3,Mar,30,Wednesday,3,0,"2022-Mar"
20220331,"2022-03-31",2022,1,3,Mar,31,Thursday,4,0,"2022-Mar"
20220401,"2022-04-01",2022,2,4,Apr,1,Friday,5,0,"2022-Apr"
20220402,"2022-04-02",2022,2,4,Apr,2,Saturday,6,1,"2022-Apr"
20220403,"2022-04-03",2022,2,4,Apr,3,Sunday,7,1,"2022-Apr"
20220404,"2022-04-04",2022,2,4,Apr,4,Monday,1,0,"2022-Apr"
20220405,"2022-04-05",2022,2,4,Apr,5,Tuesday,2,0,"2022-Apr"
20220406,"2022-04-06",2022,2,4,Apr,6,Wednesday,3,0,"2022-Apr"
20220407,"2022-04-07",2022,2,4,Apr,7,Thursday,4,0,"2022-Apr"
20220408,"2022-04-08",2022,2,4,Apr,8,Friday,5,0,"2022-Apr"
20220409,"2022-04-09",2022,2,4,Apr,9,Saturday,6,1,"2022-Apr"
20220410,"2022-04-10",2022,2,4,Apr,10,Sunday,7,1,"2022-Apr"
20220411,"2022-04-11",2022,2,4,Apr,11,Monday,1,0,"2022-Apr"
20220412,"2022-04-12",2022,2,4,Apr,12,Tuesday,2,0,"2022-Apr"
20220413,"2022-04-13",2022,2,4,Apr,13,Wednesday,3,0,"2022-Apr"
20220414,"2022-04-14",2022,2,4,Apr,14,Thursday,4,0,"2022-Apr"
20220415,"2022-04-15",2022,2,4,Apr,15,Friday,5,0,"2022-Apr"
20220416,"2022-04-16",2022,2,4,Apr,16,Saturday,6,1,"2022-Apr"
20220417,"2022-04-17",2022,2,4,Apr,17,Sunday,7,1,"2022-Apr"
20220418,"2022-04-18",2022,2,4,Apr,18,Monday,1,0,"2022-Apr"
20220419,"2022-04-19",2022,2,4,Apr,19,Tuesday,2,0,"2022-Apr"
20220420,"2022-04-20",2022,2,4,Apr,20,Wednesday,3,0,"2022-Apr"
20220421,"2022-04-21",2022,2,4,Apr,21,Thursday,4,0,"2022-Apr"
20220422,"2022-04-22",2022,2,4,Apr,22,Friday,5,0,"2022-Apr"
20220423,"2022-04-23",2022,2,4,Apr,23,Saturday,6,1,"2022-Apr"
20220424,"2022-04-24",2022,2,4,Apr,24,Sunday,7,1,"2022-Apr"
20220425,"2022-04-25",2022,2,4,Apr,25,Monday,1,0,"2022-Apr"
20220426,"2022-04-26",2022,2,4,Apr,26,Tuesday,2,0,"2022-Apr"
20220427,"2022-04-27",2022,2,4,Apr,27,Wednesday,3,0,"2022-Apr"
20220428,"2022-04-28",2022,2,4,Apr,28,Thursday,4,0,"2022-Apr"
20220429,"2022-04-29",2022,2,4,Apr,29,Friday,5,0,"2022-Apr"
20220430,"2022-04-30",2022,2,4,Apr,30,Saturday,6,1,"2022-Apr"
20220501,"2022-05-01",2022,2,5,May,1,Sunday,7,1,"2022-May"
20220502,"2022-05-02",2022,2,5,May,2,Monday,1,0,"2022-May"
20220503,"2022-05-03",2022,2,5,May,3,Tuesday,2,0,"2022-May"
20220504,"2022-05-04",2022,2,5,May,4,Wednesday,3,0,"2022-May"
20220505,"2022-05-05",2022,2,5,May,5,Thursday,4,0,"2022-May"
20220506,"2022-05-06",2022,2,5,May,6,Friday,5,0,"2022-May"
20220507,"2022-05-07",2022,2,5,May,7,Saturday,6,1,"2022-May"
20220508,"2022-05-08",2022,2,5,May,8,Sunday,7,1,"2022-May"
20220509,"2022-05-09",2022,2,5,May,9,Monday,1,0,"2022-May"
20220510,"2022-05-10",2022,2,5,May,10,Tuesday,2,0,"2022-May"
20220511,"2022-05-11",2022,2,5,May,11,Wednesday,3,0,"2022-May"
20220512,"2022-05-12",2022,2,5,May,12,Thursday,4,0,"2022-May"
20220513,"2022-05-13",2022,2,5,May,13,Friday,5,0,"2022-May"
20220514,"2022-05-14",2022,2,5,May,14,Saturday,6,1,"2022-May"
20220515,"2022-05-15",2022,2,5,May,15,Sunday,7,1,"2022-May"
20220516,"2022-05-16",2022,2,5,May,16,Monday,1,0,"2022-May"
20220517,"2022-05-17",2022,2,5,May,17,Tuesday,2,0,"2022-May"
20220518,"2022-05-18",2022,2,5,May,18,Wednesday,3,0,"2022-May"
20220519,"2022-05-19",2022,2,5,May,19,Thursday,4,0,"2022-May"
20220520,"2022-05-20",2022,2,5,May,20,Friday,5,0,"2022-May"
20220521,"2022-05-21",2022,2,5,May,21,Saturday,6,1,"2022-May"
20220522,"2022-05-22",2022,2,5,May,22,Sunday,7,1,"2022-May"
20220523,"2022-05-23",2022,2,5,May,23,Monday,1,0,"2022-May"
20220524,"2022-05-24",2022,2,5,May,24,Tuesday,2,0,"2022-May"
20220525,"2022-05-25",2022,2,5,May,25,Wednesday,3,0,"2022-May"
20220526,"2022-05-26",2022,2,5,May,26,Thursday,4,0,"2022-May"
20220527,"2022-05-27",2022,2,5,May,27,Friday,5,0,"2022-May"
20220528,"2022-05-28",2022,2,5,May,28,Saturday,6,1,"2022-May"
20220529,"2022-05-29",2022,2,5,May,29,Sunday,7,1,"2022-May"
20220530,"2022-05-30",2022,2,5,May,30,Monday,1,0,"2022-May"
20220531,"2022-05-31",2022,2,5,May,31,Tuesday,2,0,"2022-May"
20220601,"2022-06-01",2022,2,6,Jun,1,Wednesday,3,0,"2022-Jun"
20220602,"2022-06-02",2022,2,6,Jun,2,Thursday,4,0,"2022-Jun"
20220603,"2022-06-03",2022,2,6,Jun,3,Friday,5,0,"2022-Jun"
20220604,"2022-06-04",2022,2,6,Jun,4,Saturday,6,1,"2022-Jun"
20220605,"2022-06-05",2022,2,6,Jun,5,Sunday,7,1,"2022-Jun"
20220606,"2022-06-06",2022,2,6,Jun,6,Monday,1,0,"2022-Jun"
20220607,"2022-06-07",2022,2,6,Jun,7,Tuesday,2,0,"2022-Jun"
20220608,"2022-06-08",2022,2,6,Jun,8,Wednesday,3,0,"2022-Jun"
20220609,"2022-06-09",2022,2,6,Jun,9,Thursday,4,0,"2022-Jun"
20220610,"2022-06-10",2022,2,6,Jun,10,Friday,5,0,"2022-Jun"
20220611,"2022-06-11",2022,2,6,Jun,11,Saturday,6,1,"2022-Jun"
20220612,"2022-06-12",2022,2,6,Jun,12,Sunday,7,1,"2022-Jun"
20220613,"2022-06-13",2022,2,6,Jun,13,Monday,1,0,"2022-Jun"
20220614,"2022-06-14",2022,2,6,Jun,14,Tuesday,2,0,"2022-Jun"
20220615,"2022-06-15",2022,2,6,Jun,15,Wednesday,3,0,"2022-Jun"
20220616,"2022-06-16",2022,2,6,Jun,16,Thursday,4,0,"2022-Jun"
20220617,"2022-06-17",2022,2,6,Jun,17,Friday,5,0,"2022-Jun"
20220618,"2022-06-18",2022,2,6,Jun,18,Saturday,6,1,"2022-Jun"
20220619,"2022-06-19",2022,2,6,Jun,19,Sunday,7,1,"2022-Jun"
20220620,"2022-06-20",2022,2,6,Jun,20,Monday,1,0,"2022-Jun"
20220621,"2022-06-21",2022,2,6,Jun,21,Tuesday,2,0,"2022-Jun"
20220622,"2022-06-22",2022,2,6,Jun,22,Wednesday,3,0,"2022-Jun"
20220623,"2022-06-23",2022,2,6,Jun,23,Thursday,4,0,"2022-Jun"
20220624,"2022-06-24",2022,2,6,Jun,24,Friday,5,0,"2022-Jun"
20220625,"2022-06-25",2022,2,6,Jun,25,Saturday,6,1,"2022-Jun"
20220626,"2022-06-26",2022,2,6,Jun,26,Sunday,7,1,"2022-Jun"
20220627,"2022-06-27",2022,2,6,Jun,27,Monday,1,0,"2022-Jun"
20220628,"2022-06-28",2022,2,6,Jun,28,Tuesday,2,0,"2022-Jun"
20220629,"2022-06-29",2022,2,6,Jun,29,Wednesday,3,0,"2022-Jun"
20220630,"2022-06-30",2022,2,6,Jun,30,Thursday,4,0,"2022-Jun"
20220701,"2022-07-01",2022,3,7,Jul,1,Friday,5,0,"2022-Jul"
20220702,"2022-07-02",2022,3,7,Jul,2,Saturday,6,1,"2022-Jul"
20220703,"2022-07-03",2022,3,7,Jul,3,Sunday,7,1,"2022-Jul"
20220704,"2022-07-04",2022,3,7,Jul,4,Monday,1,0,"2022-Jul"
20220705,"2022-07-05",2022,3,7,Jul,5,Tuesday,2,0,"2022-Jul"
